date,Sector,ETF,total_actions,changed_actions,no_change_actions,avg_target_revision_pct,median_target_revision_pct,unique_brokers,unique_tickers,change_rate
2020-04-17,Consumer Discretionary,XLY.US,4,3,1,,,3,3,0.75
2020-04-17,Healthcare,XLV.US,12,9,3,-1.7833501421522133,-8.456242796848942,12,3,0.75
2020-04-17,Technology,XLK.US,14,6,8,-2.5662779999194485,-5.28643158735593,7,11,0.42857142857142855
2020-04-20,Communication Services,XLC.US,7,4,3,,,4,7,0.5714285714285714
2020-04-20,Consumer Discretionary,XLY.US,2,2,0,,,2,2,1.0
2020-04-20,Consumer Staples,XLP.US,2,2,0,,,1,2,1.0
2020-04-20,Healthcare,XLV.US,11,10,1,,,11,4,0.9090909090909091
2020-04-20,Industrials,XLI.US,2,2,0,,,2,2,1.0
2020-04-20,Technology,XLK.US,4,4,0,,,4,4,1.0
2020-04-20,Utilities,XLU.US,1,1,0,,,1,1,1.0
2020-04-21,Communication Services,XLC.US,8,5,3,-6.468252782860153,-8.333333333333332,6,5,0.625
2020-04-21,Consumer Discretionary,XLY.US,2,1,1,21.73913043478261,21.73913043478261,2,2,0.5
2020-04-21,Financials,XLF.US,1,1,0,15.748031496062993,15.748031496062993,1,1,1.0
2020-04-21,Healthcare,XLV.US,7,6,1,12.72702195486813,12.072925638817111,3,6,0.8571428571428571
2020-04-21,Technology,XLK.US,4,2,2,15.826023391812866,15.826023391812866,4,3,0.5
2020-04-22,Communication Services,XLC.US,23,17,6,10.241448136230309,11.11111111111111,18,4,0.7391304347826086
2020-04-22,Consumer Discretionary,XLY.US,7,5,2,12.170194052065032,16.666666666666664,6,4,0.7142857142857143
2020-04-22,Healthcare,XLV.US,5,4,1,3.125936657720339,-1.9507410636442892,5,2,0.8
2020-04-22,Industrials,XLI.US,3,0,3,,,2,2,0.0
2020-04-22,Technology,XLK.US,13,9,4,-2.102430984473884,-3.9653465346534658,11,5,0.6923076923076923
2020-04-22,Utilities,XLU.US,1,1,0,-7.264848330359405,-7.264848330359405,1,1,1.0
2020-04-23,Communication Services,XLC.US,2,1,1,-2.857142857142857,-2.857142857142857,2,2,0.5
2020-04-23,Consumer Discretionary,XLY.US,6,5,1,16.216222854797138,13.157894736842104,4,3,0.8333333333333334
2020-04-23,Healthcare,XLV.US,11,10,1,-9.803499049220255,-5.647287588161624,9,2,0.9090909090909091
2020-04-23,Technology,XLK.US,14,10,4,2.317028407844596,-2.4027327466419597,12,4,0.7142857142857143
2020-04-23,Utilities,XLU.US,1,0,1,,,0,1,0.0
2020-04-24,Consumer Discretionary,XLY.US,7,5,2,3.4348864994026282,7.526881720430108,4,4,0.7142857142857143
2020-04-24,Financials,XLF.US,1,0,1,,,0,1,0.0
2020-04-24,Healthcare,XLV.US,4,2,2,-0.019778481012657778,-0.019778481012657778,3,4,0.5
2020-04-24,Industrials,XLI.US,1,1,0,-18.974358974358974,-18.974358974358974,1,1,1.0
2020-04-24,Technology,XLK.US,17,11,6,-7.382357226107226,-6.696428571428571,11,8,0.6470588235294118
2020-04-24,Utilities,XLU.US,1,1,0,-9.090909090909092,-9.090909090909092,1,1,1.0
2020-04-27,Communication Services,XLC.US,4,4,0,,,3,4,1.0
2020-04-27,Consumer Discretionary,XLY.US,8,7,1,,,7,3,0.875
2020-04-27,Consumer Staples,XLP.US,3,0,3,,,1,1,0.0
2020-04-27,Financials,XLF.US,1,1,0,,,1,1,1.0
2020-04-27,Healthcare,XLV.US,3,3,0,,,3,3,1.0
2020-04-27,Technology,XLK.US,10,8,2,,,8,7,0.8
2020-04-28,Consumer Discretionary,XLY.US,4,2,2,24.137931034482758,24.137931034482758,3,4,0.5
2020-04-28,Financials,XLF.US,1,1,0,,,1,1,1.0
2020-04-28,Healthcare,XLV.US,5,3,2,-8.306636155606407,-8.306636155606407,4,3,0.6
2020-04-28,Technology,XLK.US,11,7,4,7.365647412289202,4.992892679459841,9,4,0.6363636363636364
2020-04-29,Communication Services,XLC.US,20,15,5,8.035293248175572,7.2607260726072615,17,4,0.75
2020-04-29,Consumer Discretionary,XLY.US,8,3,5,14.464567966280296,10.179135932560591,7,2,0.375
2020-04-29,Consumer Staples,XLP.US,9,8,1,3.275930626140549,3.4482758620689653,9,3,0.8888888888888888
2020-04-29,Healthcare,XLV.US,21,15,6,13.17140864837097,13.713363139592648,15,5,0.7142857142857143
2020-04-29,Industrials,XLI.US,1,1,0,-2.1739130434782608,-2.1739130434782608,1,1,1.0
2020-04-29,Technology,XLK.US,17,7,10,9.435286985257125,8.846153846153847,13,2,0.4117647058823529
2020-04-30,Communication Services,XLC.US,21,18,3,12.623408279304499,11.363636363636363,21,4,0.8571428571428571
2020-04-30,Consumer Discretionary,XLY.US,17,10,7,17.51031901783604,14.652014652014653,13,5,0.5882352941176471
2020-04-30,Consumer Staples,XLP.US,1,1,0,,,1,1,1.0
2020-04-30,Healthcare,XLV.US,15,8,7,3.4857235763153316,6.0735009671179885,9,4,0.5333333333333333
2020-04-30,Industrials,XLI.US,3,0,3,,,2,1,0.0
2020-04-30,Technology,XLK.US,17,11,6,5.278614803046118,6.25,10,4,0.6470588235294118
2020-05-01,Communication Services,XLC.US,6,3,3,-1.5466723977362278,-2.2222222222222223,5,1,0.5
2020-05-01,Consumer Discretionary,XLY.US,20,11,9,14.774491418479462,9.268707482993197,18,2,0.55
2020-05-01,Healthcare,XLV.US,30,20,10,6.4884888518539166,6.965826144658261,22,9,0.6666666666666666
2020-05-01,Technology,XLK.US,15,11,4,7.354482315698089,9.395973154362416,12,3,0.7333333333333333
2020-05-04,Communication Services,XLC.US,7,7,0,,,7,2,1.0
2020-05-04,Consumer Discretionary,XLY.US,3,3,0,,,3,3,1.0
2020-05-04,Consumer Staples,XLP.US,1,1,0,,,1,1,1.0
2020-05-04,Healthcare,XLV.US,2,2,0,,,2,2,1.0
2020-05-04,Technology,XLK.US,7,7,0,,,6,7,1.0
2020-05-05,Communication Services,XLC.US,3,2,1,30.434782608695656,30.434782608695656,2,2,0.6666666666666666
2020-05-05,Consumer Discretionary,XLY.US,3,2,1,-14.298780487804878,-14.298780487804878,2,1,0.6666666666666666
2020-05-05,Consumer Staples,XLP.US,1,0,1,,,1,1,0.0
2020-05-05,Financials,XLF.US,2,1,1,2.857142857142857,2.857142857142857,2,2,0.5
2020-05-05,Healthcare,XLV.US,3,3,0,9.090909090909092,9.090909090909092,3,2,1.0
2020-05-05,Technology,XLK.US,8,6,2,2.620607167149917,3.1574675324675323,8,2,0.75
2020-05-06,Communication Services,XLC.US,24,19,5,13.400756597844405,12.5,15,2,0.7916666666666666
2020-05-06,Consumer Discretionary,XLY.US,2,1,1,10.576923076923077,10.576923076923077,2,2,0.5
2020-05-06,Consumer Staples,XLP.US,1,1,0,,,1,1,1.0
2020-05-06,Healthcare,XLV.US,13,10,3,4.745835740093094,5.061494796594134,8,2,0.7692307692307693
2020-05-06,Technology,XLK.US,8,6,2,6.705625814481233,9.601220538720538,8,5,0.75
2020-05-07,Communication Services,XLC.US,9,6,3,14.71296693377526,17.95652173913043,6,4,0.6666666666666666
2020-05-07,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2020-05-07,Consumer Staples,XLP.US,2,1,1,-1.483679525222552,-1.483679525222552,2,1,0.5
2020-05-07,Financials,XLF.US,9,7,2,19.807517350374493,21.6,8,1,0.7777777777777778
2020-05-07,Industrials,XLI.US,5,3,2,0.19343455807544227,-1.6574585635359116,4,2,0.6
2020-05-07,Technology,XLK.US,13,8,5,13.731304680727929,13.636363636363635,11,4,0.6153846153846154
2020-05-08,Communication Services,XLC.US,5,5,0,11.244390155572402,14.722753346080305,5,2,1.0
2020-05-08,Consumer Discretionary,XLY.US,8,5,3,0.035638264789280075,1.1173184357541899,6,2,0.625
2020-05-08,Consumer Staples,XLP.US,4,1,3,6.666666666666667,6.666666666666667,4,1,0.25
2020-05-08,Financials,XLF.US,6,3,3,14.695628854920889,13.636363636363635,4,2,0.5
2020-05-08,Healthcare,XLV.US,1,1,0,10.185185185185185,10.185185185185185,1,1,1.0
2020-05-08,Technology,XLK.US,11,5,6,20.333333333333332,20.833333333333336,9,5,0.45454545454545453
2020-05-11,Communication Services,XLC.US,2,2,0,,,2,1,1.0
2020-05-11,Consumer Discretionary,XLY.US,5,4,1,,,5,5,0.8
2020-05-11,Consumer Staples,XLP.US,1,1,0,,,1,1,1.0
2020-05-11,Financials,XLF.US,4,4,0,,,3,2,1.0
2020-05-11,Healthcare,XLV.US,1,1,0,,,1,1,1.0
2020-05-11,Industrials,XLI.US,1,0,1,,,0,1,0.0
2020-05-11,Technology,XLK.US,1,1,0,,,1,1,1.0
2020-05-11,Utilities,XLU.US,3,2,1,,,3,1,0.6666666666666666
2020-05-12,Communication Services,XLC.US,1,1,0,14.285714285714285,14.285714285714285,1,1,1.0
2020-05-12,Consumer Discretionary,XLY.US,5,5,0,-7.5930521091811425,-7.5930521091811425,5,2,1.0
2020-05-12,Healthcare,XLV.US,1,0,1,1.0638297872340425,1.0638297872340425,1,1,0.0
2020-05-12,Industrials,XLI.US,1,1,0,-9.595233203205263,-9.595233203205263,1,1,1.0
2020-05-12,Technology,XLK.US,10,10,0,27.010062115868216,21.455938697318008,10,2,1.0
2020-05-12,Utilities,XLU.US,1,1,0,-4.662536680795576,-4.662536680795576,1,1,1.0
2020-05-13,Communication Services,XLC.US,1,0,1,,,1,1,0.0
2020-05-13,Consumer Discretionary,XLY.US,1,1,0,56.75675675675676,56.75675675675676,1,1,1.0
2020-05-13,Healthcare,XLV.US,3,2,1,,,3,2,0.6666666666666666
2020-05-13,Technology,XLK.US,7,5,2,15.77636793376608,8.70009599361569,7,5,0.7142857142857143
2020-05-13,Utilities,XLU.US,1,1,0,-9.836065573770492,-9.836065573770492,1,1,1.0
2020-05-14,Communication Services,XLC.US,1,0,1,21.468926553672322,21.468926553672322,1,1,0.0
2020-05-14,Consumer Discretionary,XLY.US,4,2,2,6.997148497477518,6.997148497477518,4,4,0.5
2020-05-14,Financials,XLF.US,2,2,0,5.555555555555555,5.555555555555555,1,1,1.0
2020-05-14,Healthcare,XLV.US,2,1,1,,,2,2,0.5
2020-05-14,Industrials,XLI.US,4,3,1,6.015730553947114,2.5,4,1,0.75
2020-05-14,Technology,XLK.US,15,9,6,7.131414307381193,5.6622851365015165,14,2,0.6
2020-05-15,Communication Services,XLC.US,2,2,0,21.18673050615595,21.18673050615595,2,2,1.0
2020-05-15,Consumer Discretionary,XLY.US,3,3,0,20.524171876325987,26.41509433962264,3,1,1.0
2020-05-15,Healthcare,XLV.US,1,1,0,18.51851851851852,18.51851851851852,1,1,1.0
2020-05-15,Technology,XLK.US,9,8,1,15.0,15.0,7,6,0.8888888888888888
2020-05-15,Utilities,XLU.US,2,1,1,-1.9438074586228629,-1.9438074586228629,2,2,0.5
2020-05-18,Communication Services,XLC.US,2,2,0,,,2,1,1.0
2020-05-18,Consumer Discretionary,XLY.US,2,2,0,,,2,1,1.0
2020-05-18,Consumer Staples,XLP.US,1,1,0,,,1,1,1.0
2020-05-18,Financials,XLF.US,1,1,0,,,1,1,1.0
2020-05-18,Healthcare,XLV.US,2,2,0,,,2,2,1.0
2020-05-18,Industrials,XLI.US,1,1,0,,,1,1,1.0
2020-05-18,Technology,XLK.US,9,9,0,,,8,6,1.0
2020-05-19,Communication Services,XLC.US,5,5,0,-2.550408835994692,-2.550408835994692,5,4,1.0
2020-05-19,Consumer Discretionary,XLY.US,2,1,1,-1.8676470588235234,-1.8676470588235234,2,2,0.5
2020-05-19,Consumer Staples,XLP.US,1,1,0,-11.11111111111111,-11.11111111111111,1,1,1.0
2020-05-19,Healthcare,XLV.US,1,1,0,20.481927710843372,20.481927710843372,1,1,1.0
2020-05-19,Industrials,XLI.US,1,1,0,,,1,1,1.0
2020-05-19,Technology,XLK.US,7,5,2,9.425854662122191,13.042188334421176,5,4,0.7142857142857143
2020-05-20,Communication Services,XLC.US,4,4,0,8.56951871657754,9.090909090909092,4,3,1.0
2020-05-20,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2020-05-20,Financials,XLF.US,1,1,0,6.896551724137931,6.896551724137931,1,1,1.0
2020-05-20,Industrials,XLI.US,4,1,3,-6.25,-6.25,3,1,0.25
2020-05-20,Technology,XLK.US,7,4,3,14.547413793103448,14.547413793103448,4,6,0.5714285714285714
2020-05-20,Utilities,XLU.US,1,1,0,,,1,1,1.0
2020-05-21,Communication Services,XLC.US,20,15,5,12.13501190951319,11.11111111111111,17,5,0.75
2020-05-21,Consumer Discretionary,XLY.US,1,0,1,,,1,1,0.0
2020-05-21,Healthcare,XLV.US,2,2,0,11.76470588235294,11.76470588235294,2,2,1.0
2020-05-21,Technology,XLK.US,23,19,4,19.45464879401115,10.344827586206897,15,7,0.8260869565217391
2020-05-22,Communication Services,XLC.US,1,1,0,,,1,1,1.0
2020-05-22,Consumer Discretionary,XLY.US,12,9,3,9.99292691845332,6.382978723404255,12,3,0.75
2020-05-22,Healthcare,XLV.US,1,1,0,19.565217391304348,19.565217391304348,1,1,1.0
2020-05-22,Technology,XLK.US,63,44,19,19.28106759286301,16.362641098871205,29,7,0.6984126984126984
2020-05-26,Communication Services,XLC.US,3,3,0,,,3,1,1.0
2020-05-26,Consumer Discretionary,XLY.US,5,5,0,,,5,2,1.0
2020-05-26,Consumer Staples,XLP.US,2,2,0,,,2,1,1.0
2020-05-26,Financials,XLF.US,1,1,0,,,1,1,1.0
2020-05-26,Healthcare,XLV.US,5,3,2,,,4,4,0.6
2020-05-26,Technology,XLK.US,14,13,1,,,10,9,0.9285714285714286
2020-05-27,Communication Services,XLC.US,1,1,0,12.244897959183673,12.244897959183673,1,1,1.0
2020-05-27,Consumer Discretionary,XLY.US,9,6,3,4.764664082687337,9.30232558139535,7,4,0.6666666666666666
2020-05-27,Healthcare,XLV.US,5,1,4,20.0,20.0,3,3,0.2
2020-05-27,Industrials,XLI.US,2,1,1,,,1,1,0.5
2020-05-27,Technology,XLK.US,8,6,2,19.602564102564102,15.0,6,7,0.75
2020-05-28,Communication Services,XLC.US,1,1,0,13.636363636363635,13.636363636363635,1,1,1.0
2020-05-28,Consumer Staples,XLP.US,3,3,0,17.37440307133853,17.77777777777778,3,2,1.0
2020-05-28,Financials,XLF.US,2,2,0,10.985915492957746,10.985915492957746,2,1,1.0
2020-05-28,Healthcare,XLV.US,1,1,0,,,1,1,1.0
2020-05-28,Technology,XLK.US,28,22,6,16.179255979267325,15.151515151515152,19,8,0.7857142857142857
2020-05-29,Communication Services,XLC.US,1,0,1,,,1,1,0.0
2020-05-29,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2020-05-29,Consumer Staples,XLP.US,10,8,2,15.929126536383304,14.261983863312768,10,2,0.8
2020-05-29,Healthcare,XLV.US,1,0,1,-2.258064516129032,-2.258064516129032,1,1,0.0
2020-05-29,Technology,XLK.US,28,21,7,27.46566429740163,25.0,17,4,0.75
2020-06-01,Consumer Discretionary,XLY.US,6,4,2,,,4,3,0.6666666666666666
2020-06-01,Consumer Staples,XLP.US,4,4,0,,,4,3,1.0
2020-06-01,Financials,XLF.US,1,1,0,,,1,1,1.0
2020-06-01,Healthcare,XLV.US,2,2,0,,,2,2,1.0
2020-06-01,Technology,XLK.US,7,6,1,,,7,5,0.8571428571428571
2020-06-02,Communication Services,XLC.US,1,0,1,,,1,1,0.0
2020-06-02,Consumer Discretionary,XLY.US,2,2,0,19.367588932806324,19.367588932806324,2,1,1.0
2020-06-02,Consumer Staples,XLP.US,1,0,1,,,1,1,0.0
2020-06-02,Financials,XLF.US,1,0,1,24.489795918367346,24.489795918367346,1,1,0.0
2020-06-02,Healthcare,XLV.US,6,4,2,18.639621365787697,3.4482758620689653,4,3,0.6666666666666666
2020-06-02,Technology,XLK.US,7,6,1,34.26107371599699,13.761645962732919,6,6,0.8571428571428571
2020-06-03,Consumer Discretionary,XLY.US,1,0,1,,,1,1,0.0
2020-06-03,Healthcare,XLV.US,4,3,1,16.23594590190647,16.23594590190647,3,2,0.75
2020-06-03,Technology,XLK.US,45,38,7,33.07867009056197,25.0,28,7,0.8444444444444444
2020-06-04,Communication Services,XLC.US,1,1,0,10.79136690647482,10.79136690647482,1,1,1.0
2020-06-04,Consumer Discretionary,XLY.US,2,1,1,,,2,2,0.5
2020-06-04,Consumer Staples,XLP.US,7,3,4,2.5696316262353993,2.857142857142857,5,5,0.42857142857142855
2020-06-04,Healthcare,XLV.US,2,2,0,23.720181353173675,23.720181353173675,2,2,1.0
2020-06-04,Technology,XLK.US,6,4,2,50.14868611375365,45.0,6,5,0.6666666666666666
2020-06-05,Consumer Discretionary,XLY.US,11,7,4,18.450216450216452,18.181818181818183,8,3,0.6363636363636364
2020-06-05,Healthcare,XLV.US,1,1,0,19.047619047619047,19.047619047619047,1,1,1.0
2020-06-05,Technology,XLK.US,30,29,1,29.979486826865838,20.0,21,5,0.9666666666666667
2020-06-08,Communication Services,XLC.US,3,2,1,,,2,3,0.6666666666666666
2020-06-08,Consumer Discretionary,XLY.US,3,1,2,,,1,3,0.3333333333333333
2020-06-08,Consumer Staples,XLP.US,4,1,3,,,1,2,0.25
2020-06-08,Technology,XLK.US,5,4,1,,,4,5,0.8
2020-06-09,Communication Services,XLC.US,5,3,2,23.809523809523807,23.809523809523807,3,5,0.6
2020-06-09,Consumer Discretionary,XLY.US,4,4,0,23.782105089887885,14.393338620142744,3,3,1.0
2020-06-09,Healthcare,XLV.US,6,4,2,7.777777777777779,14.583333333333336,5,3,0.6666666666666666
2020-06-09,Technology,XLK.US,5,4,1,32.21394192169763,35.934065934065934,4,3,0.8
2020-06-10,Communication Services,XLC.US,3,2,1,11.022286821705427,11.022286821705427,3,3,0.6666666666666666
2020-06-10,Consumer Discretionary,XLY.US,4,3,1,17.864174546623452,17.864174546623452,3,4,0.75
2020-06-10,Healthcare,XLV.US,2,2,0,8.333333333333332,8.333333333333332,2,2,1.0
2020-06-10,Technology,XLK.US,3,2,1,7.8431372549019605,7.8431372549019605,3,3,0.6666666666666666
2020-06-11,Consumer Discretionary,XLY.US,5,5,0,0.22015438593055467,-1.1627906976744187,5,2,1.0
2020-06-11,Healthcare,XLV.US,1,1,0,12.5,12.5,1,1,1.0
2020-06-11,Industrials,XLI.US,1,1,0,27.200000000000003,27.200000000000003,1,1,1.0
2020-06-11,Technology,XLK.US,5,4,1,10.697843757632013,9.791965566714492,5,4,0.8
2020-06-12,Communication Services,XLC.US,2,1,1,10.344827586206897,10.344827586206897,2,1,0.5
2020-06-12,Consumer Discretionary,XLY.US,12,8,4,21.700044975104856,9.857142857142858,11,3,0.6666666666666666
2020-06-12,Healthcare,XLV.US,3,2,1,7.82414307004471,7.82414307004471,3,3,0.6666666666666666
2020-06-12,Technology,XLK.US,21,16,5,20.340523818937793,19.444444444444446,15,8,0.7619047619047619
2020-06-15,Communication Services,XLC.US,3,2,1,,,2,3,0.6666666666666666
2020-06-15,Consumer Discretionary,XLY.US,6,6,0,,,5,2,1.0
2020-06-15,Consumer Staples,XLP.US,1,1,0,,,1,1,1.0
2020-06-15,Healthcare,XLV.US,1,0,1,,,1,1,0.0
2020-06-15,Industrials,XLI.US,1,1,0,,,1,1,1.0
2020-06-15,Technology,XLK.US,9,7,2,,,8,6,0.7777777777777778
2020-06-16,Consumer Discretionary,XLY.US,3,3,0,16.666666666666664,16.666666666666664,3,3,1.0
2020-06-16,Financials,XLF.US,1,1,0,14.37908496732026,14.37908496732026,1,1,1.0
2020-06-16,Technology,XLK.US,19,11,8,15.609546511344314,15.846808510638297,6,18,0.5789473684210527
2020-06-17,Consumer Discretionary,XLY.US,2,2,0,,,2,1,1.0
2020-06-17,Healthcare,XLV.US,2,2,0,33.33333333333333,33.33333333333333,2,2,1.0
2020-06-17,Technology,XLK.US,5,3,2,9.776154613111135,8.108108108108109,4,5,0.6
2020-06-17,Utilities,XLU.US,1,0,1,,,1,1,0.0
2020-06-18,Communication Services,XLC.US,1,1,0,8.0,8.0,1,1,1.0
2020-06-18,Consumer Discretionary,XLY.US,3,2,1,48.56479344564967,48.56479344564967,3,3,0.6666666666666666
2020-06-18,Financials,XLF.US,1,1,0,26.666666666666668,26.666666666666668,1,1,1.0
2020-06-18,Healthcare,XLV.US,7,2,5,-9.617044010531174,-12.521705575921281,6,3,0.2857142857142857
2020-06-18,Industrials,XLI.US,1,0,1,,,1,1,0.0
2020-06-18,Technology,XLK.US,3,1,2,181.08108108108107,181.08108108108107,1,2,0.3333333333333333
2020-06-19,Communication Services,XLC.US,4,4,0,10.09825026218469,6.557377049180328,4,1,1.0
2020-06-19,Consumer Discretionary,XLY.US,3,2,1,18.55213793812314,14.583333333333334,3,3,0.6666666666666666
2020-06-19,Healthcare,XLV.US,1,1,0,-12.903225806451612,-12.903225806451612,1,1,1.0
2020-06-19,Technology,XLK.US,1,1,0,18.181818181818183,18.181818181818183,1,1,1.0
2020-06-22,Communication Services,XLC.US,2,1,1,,,2,2,0.5
2020-06-22,Consumer Discretionary,XLY.US,3,2,1,,,3,2,0.6666666666666666
2020-06-22,Financials,XLF.US,1,1,0,,,1,1,1.0
2020-06-22,Healthcare,XLV.US,4,3,1,,,4,2,0.75
2020-06-22,Technology,XLK.US,9,9,0,,,8,9,1.0
2020-06-23,Communication Services,XLC.US,6,5,1,12.746350329108953,12.5,6,4,0.8333333333333334
2020-06-23,Consumer Discretionary,XLY.US,2,2,0,20.32520325203252,20.32520325203252,2,2,1.0
2020-06-23,Financials,XLF.US,1,1,0,,,1,1,1.0
2020-06-23,Healthcare,XLV.US,1,1,0,17.56756756756757,17.56756756756757,1,1,1.0
2020-06-23,Industrials,XLI.US,1,1,0,9.67741935483871,9.67741935483871,1,1,1.0
2020-06-23,Technology,XLK.US,8,4,4,18.686640479403636,22.47596153846154,7,4,0.5
2020-06-24,Communication Services,XLC.US,3,2,1,11.904761904761903,11.904761904761903,2,1,0.6666666666666666
2020-06-24,Consumer Discretionary,XLY.US,2,1,1,8.879202988792029,8.879202988792029,2,2,0.5
2020-06-24,Financials,XLF.US,3,3,0,22.209072978303748,22.209072978303748,3,1,1.0
2020-06-24,Healthcare,XLV.US,2,1,1,15.74597651152675,15.74597651152675,2,2,0.5
2020-06-24,Technology,XLK.US,14,12,2,27.76820681445318,21.428571428571427,5,11,0.8571428571428571
2020-06-25,Communication Services,XLC.US,4,4,0,10.032327586206897,6.875,2,4,1.0
2020-06-25,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2020-06-25,Consumer Staples,XLP.US,1,1,0,3.125,3.125,1,1,1.0
2020-06-25,Financials,XLF.US,1,1,0,64.0,64.0,1,1,1.0
2020-06-25,Technology,XLK.US,5,2,3,8.869047619047619,8.571428571428571,5,4,0.4
2020-06-26,Communication Services,XLC.US,3,3,0,14.216524216524215,11.538461538461538,3,1,1.0
2020-06-26,Consumer Discretionary,XLY.US,6,4,2,19.204665538858603,17.614125753660637,4,4,0.6666666666666666
2020-06-26,Financials,XLF.US,1,1,0,13.450292397660817,13.450292397660817,1,1,1.0
2020-06-26,Healthcare,XLV.US,3,2,1,14.285714285714285,14.285714285714285,2,2,0.6666666666666666
2020-06-26,Technology,XLK.US,4,2,2,18.181818181818183,18.181818181818183,3,4,0.5
2020-06-29,Communication Services,XLC.US,2,1,1,,,2,2,0.5
2020-06-29,Consumer Discretionary,XLY.US,3,2,1,,,3,2,0.6666666666666666
2020-06-29,Healthcare,XLV.US,1,1,0,,,1,1,1.0
2020-06-29,Technology,XLK.US,9,8,1,,,7,8,0.8888888888888888
2020-06-30,Communication Services,XLC.US,3,2,1,10.309278350515463,10.309278350515463,3,2,0.6666666666666666
2020-06-30,Consumer Discretionary,XLY.US,8,6,2,11.36973422278114,7.717041800643088,7,5,0.75
2020-06-30,Financials,XLF.US,2,1,1,18.75,18.75,2,1,0.5
2020-06-30,Healthcare,XLV.US,2,2,0,2.817629179331307,2.817629179331307,2,2,1.0
2020-06-30,Industrials,XLI.US,1,1,0,,,1,1,1.0
2020-06-30,Technology,XLK.US,11,8,3,9.876558291306187,9.090909090909092,10,1,0.7272727272727273
2020-07-01,Communication Services,XLC.US,6,3,3,9.50268817204301,9.838709677419356,2,4,0.5
2020-07-01,Consumer Discretionary,XLY.US,3,2,1,32.368421052631575,32.368421052631575,1,2,0.6666666666666666
2020-07-01,Consumer Staples,XLP.US,1,1,0,2.3255813953488373,2.3255813953488373,1,1,1.0
2020-07-01,Healthcare,XLV.US,3,1,2,8.0,8.0,3,2,0.3333333333333333
2020-07-01,Technology,XLK.US,2,2,0,15.603810138844041,15.603810138844041,2,2,1.0
2020-07-02,Communication Services,XLC.US,4,1,3,30.3125,30.3125,2,3,0.25
2020-07-02,Consumer Discretionary,XLY.US,4,3,1,29.091509114910057,26.666666666666668,3,3,0.75
2020-07-02,Consumer Staples,XLP.US,1,1,0,-8.16326530612245,-8.16326530612245,1,1,1.0
2020-07-02,Financials,XLF.US,1,1,0,13.636363636363635,13.636363636363635,1,1,1.0
2020-07-02,Healthcare,XLV.US,1,1,0,14.705882352941178,14.705882352941178,1,1,1.0
2020-07-02,Industrials,XLI.US,2,2,0,11.11111111111111,11.11111111111111,2,1,1.0
2020-07-02,Technology,XLK.US,1,1,0,23.52941176470588,23.52941176470588,1,1,1.0
2020-07-06,Communication Services,XLC.US,1,1,0,,,1,1,1.0
2020-07-06,Consumer Discretionary,XLY.US,2,1,1,,,2,1,0.5
2020-07-06,Consumer Staples,XLP.US,2,2,0,,,2,2,1.0
2020-07-06,Healthcare,XLV.US,3,2,1,,,3,2,0.6666666666666666
2020-07-06,Technology,XLK.US,13,12,1,,,6,12,0.9230769230769231
2020-07-07,Communication Services,XLC.US,5,3,2,14.430379746835442,14.430379746835442,3,4,0.6
2020-07-07,Consumer Discretionary,XLY.US,2,2,0,20.0,20.0,2,2,1.0
2020-07-07,Healthcare,XLV.US,2,2,0,4.651162790697675,4.651162790697675,2,2,1.0
2020-07-07,Industrials,XLI.US,1,1,0,10.294117647058822,10.294117647058822,1,1,1.0
2020-07-07,Technology,XLK.US,18,12,6,16.248113826118942,14.171122994652407,7,13,0.6666666666666666
2020-07-08,Communication Services,XLC.US,5,3,2,14.482961222091657,14.482961222091657,4,3,0.6
2020-07-08,Consumer Discretionary,XLY.US,1,0,1,,,1,1,0.0
2020-07-08,Consumer Staples,XLP.US,3,3,0,2.2853957636566333,2.2853957636566333,3,2,1.0
2020-07-08,Healthcare,XLV.US,8,6,2,28.63131313131313,6.0606060606060606,6,4,0.75
2020-07-08,Industrials,XLI.US,5,2,3,9.974143503555268,8.823529411764707,3,1,0.4
2020-07-08,Technology,XLK.US,1,1,0,,,1,1,1.0
2020-07-09,Communication Services,XLC.US,1,0,1,,,1,1,0.0
2020-07-09,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2020-07-09,Consumer Staples,XLP.US,8,5,3,7.247537361672568,5.970149253731343,7,2,0.625
2020-07-09,Technology,XLK.US,14,14,0,22.919681039272415,14.330808080808081,7,11,1.0
2020-07-10,Communication Services,XLC.US,1,1,0,20.0,20.0,1,1,1.0
2020-07-10,Consumer Discretionary,XLY.US,2,2,0,31.48148148148148,31.48148148148148,2,1,1.0
2020-07-10,Consumer Staples,XLP.US,10,5,5,-5.4366925064599485,-10.0,8,1,0.5
2020-07-10,Industrials,XLI.US,2,0,2,,,1,2,0.0
2020-07-10,Technology,XLK.US,8,5,3,45.0507614394499,43.02325581395349,4,4,0.625
2020-07-13,Communication Services,XLC.US,5,3,2,,,4,4,0.6
2020-07-13,Consumer Discretionary,XLY.US,5,3,2,,,5,2,0.6
2020-07-13,Consumer Staples,XLP.US,1,1,0,,,1,1,1.0
2020-07-13,Financials,XLF.US,1,1,0,,,1,1,1.0
